sent,,107216002,"feel free to edit, update or remove",26 Mar 2011 17:01:05 GMT,60202,1071840,52103
sent,,107216002,call,26 Mar 2011 17:01:05 GMT,60202,1071840,52103
sent,,107216002,hi,26 Mar 2011 17:01:05 GMT,60202,1071840,52103
start,60202,1071840,52103,26 Mar 2011 17:01:06 GMT,,,
sent,,107216002,this is a default list,26 Mar 2011 17:01:08 GMT,60202,1071840,52103
sent,,107216002,"feel free to edit, update or remove",26 Mar 2011 17:01:08 GMT,60202,1071840,52103
sent,,107216002,call,26 Mar 2011 17:01:08 GMT,60202,1071840,52103
sent,,107216002,hi,26 Mar 2011 17:01:08 GMT,60202,1071840,52103
sent,,107216002,dinner,26 Mar 2011 17:01:08 GMT,60202,1071840,52103
start,60202,1071840,52103,26 Mar 2011 17:01:09 GMT,,,
sent,,107216002,this is a default list,26 Mar 2011 17:01:12 GMT,60202,1071840,52103
sent,,107216002,"feel free to edit, update or remove",26 Mar 2011 17:01:12 GMT,60202,1071840,52103
sent,,107216002,call,26 Mar 2011 17:01:12 GMT,60202,1071840,52103
sent,,107216002,hi,26 Mar 2011 17:01:12 GMT,60202,1071840,52103
sent,,107216002,dinner,26 Mar 2011 17:01:12 GMT,60202,1071840,52103
sent,,107216002,shisha,26 Mar 2011 17:01:12 GMT,60202,1071840,52103
start,60202,1071840,52103,26 Mar 2011 17:01:12 GMT,,,
sent,,107216002,this is a default list,26 Mar 2011 17:01:15 GMT,60202,1071840,52103
sent,,107216002,"feel free to edit, update or remove",26 Mar 2011 17:01:15 GMT,60202,1071840,52103
sent,,107216002,call,26 Mar 2011 17:01:15 GMT,60202,1071840,52103
sent,,107216002,hi,26 Mar 2011 17:01:15 GMT,60202,1071840,52103
sent,,107216002,dinner,26 Mar 2011 17:01:15 GMT,60202,1071840,52103
sent,,107216002,shisha,26 Mar 2011 17:01:15 GMT,60202,1071840,52103
sent,,107216002,mom,26 Mar 2011 17:01:15 GMT,60202,1071840,52103
start,60202,1103456,52103,26 Mar 2011 17:01:15 GMT,,,
sent,,107216002,this is a default list,26 Mar 2011 17:01:18 GMT,60202,1071840,52103
sent,,107216002,"feel free to edit, update or remove",26 Mar 2011 17:01:18 GMT,60202,1071840,52103
sent,,107216002,call,26 Mar 2011 17:01:18 GMT,60202,1071840,52103
sent,,107216002,hi,26 Mar 2011 17:01:18 GMT,60202,1071840,52103
sent,,107216002,dinner,26 Mar 2011 17:01:18 GMT,60202,1071840,52103
sent,,107216002,shisha,26 Mar 2011 17:01:18 GMT,60202,1071840,52103
sent,,107216002,mom,26 Mar 2011 17:01:18 GMT,60202,1071840,52103
sent,,107216002,brother,26 Mar 2011 17:01:18 GMT,60202,1103456,52103
start,60202,1103456,52103,26 Mar 2011 17:01:18 GMT,,,
start,60202,1103456,52103,26 Mar 2011 17:01:21 GMT,,,
sent,,107216002,this is a default list,26 Mar 2011 17:01:21 GMT,60202,1071840,52103
sent,,107216002,"feel free to edit, update or remove",26 Mar 2011 17:01:21 GMT,60202,1071840,52103
sent,,107216002,call,26 Mar 2011 17:01:21 GMT,60202,1071840,52103
sent,,107216002,hi,26 Mar 2011 17:01:21 GMT,60202,1071840,52103
sent,,107216002,dinner,26 Mar 2011 17:01:21 GMT,60202,1071840,52103
sent,,107216002,shisha,26 Mar 2011 17:01:21 GMT,60202,1071840,52103
sent,,107216002,mom,26 Mar 2011 17:01:21 GMT,60202,1071840,52103
sent,,107216002,brother,26 Mar 2011 17:01:21 GMT,60202,1103456,52103
sent,,107216002,couch,26 Mar 2011 17:01:21 GMT,60202,1103456,52103
sent,,107216002,this is a default list,26 Mar 2011 17:01:24 GMT,60202,1071840,52103
sent,,107216002,"feel free to edit, update or remove",26 Mar 2011 17:01:24 GMT,60202,1071840,52103
sent,,107216002,call,26 Mar 2011 17:01:24 GMT,60202,1071840,52103
sent,,107216002,hi,26 Mar 2011 17:01:24 GMT,60202,1071840,52103
sent,,107216002,dinner,26 Mar 2011 17:01:24 GMT,60202,1071840,52103
sent,,107216002,shisha,26 Mar 2011 17:01:24 GMT,60202,1071840,52103
sent,,107216002,mom,26 Mar 2011 17:01:24 GMT,60202,1071840,52103
sent,,107216002,brother,26 Mar 2011 17:01:24 GMT,60202,1103456,52103
sent,,107216002,couch,26 Mar 2011 17:01:24 GMT,60202,1103456,52103
sent,,107216002,ful,26 Mar 2011 17:01:24 GMT,60202,1103456,52103
start,60202,1103456,52103,26 Mar 2011 17:01:24 GMT,,,
sent,,107216002,this is a default list,26 Mar 2011 17:01:26 GMT,60202,1071840,52103
sent,,107216002,"feel free to edit, update or remove",26 Mar 2011 17:01:26 GMT,60202,1071840,52103
sent,,107216002,call,26 Mar 2011 17:01:26 GMT,60202,1071840,52103
sent,,107216002,hi,26 Mar 2011 17:01:26 GMT,60202,1071840,52103
sent,,107216002,dinner,26 Mar 2011 17:01:26 GMT,60202,1071840,52103
sent,,107216002,shisha,26 Mar 2011 17:01:26 GMT,60202,1071840,52103
sent,,107216002,mom,26 Mar 2011 17:01:26 GMT,60202,1071840,52103
sent,,107216002,brother,26 Mar 2011 17:01:26 GMT,60202,1103456,52103
sent,,107216002,couch,26 Mar 2011 17:01:26 GMT,60202,1103456,52103
sent,,107216002,ful,26 Mar 2011 17:01:26 GMT,60202,1103456,52103
sent,,107216002,beer,26 Mar 2011 17:01:26 GMT,60202,1103456,52103
start,60202,1103456,52103,26 Mar 2011 17:01:27 GMT,,,
sent,,107216002,this is a default list,26 Mar 2011 17:01:28 GMT,60202,1071840,52103
sent,,107216002,"feel free to edit, update or remove",26 Mar 2011 17:01:28 GMT,60202,1071840,52103
sent,,107216002,call,26 Mar 2011 17:01:28 GMT,60202,1071840,52103
sent,,107216002,hi,26 Mar 2011 17:01:28 GMT,60202,1071840,52103
sent,,107216002,dinner,26 Mar 2011 17:01:28 GMT,60202,1071840,52103
sent,,107216002,shisha,26 Mar 2011 17:01:28 GMT,60202,1071840,52103
sent,,107216002,mom,26 Mar 2011 17:01:28 GMT,60202,1071840,52103
sent,,107216002,brother,26 Mar 2011 17:01:28 GMT,60202,1103456,52103
sent,,107216002,couch,26 Mar 2011 17:01:29 GMT,60202,1103456,52103
sent,,107216002,ful,26 Mar 2011 17:01:29 GMT,60202,1103456,52103
sent,,107216002,beer,26 Mar 2011 17:01:29 GMT,60202,1103456,52103
sent,,107216002,protest,26 Mar 2011 17:01:29 GMT,60202,1103456,52103
start,60202,1103456,52103,26 Mar 2011 17:01:30 GMT,,,
sent,,107216002,this is a default list,26 Mar 2011 17:01:31 GMT,60202,1071840,52103
sent,,107216002,"feel free to edit, update or remove",26 Mar 2011 17:01:31 GMT,60202,1071840,52103
sent,,107216002,call,26 Mar 2011 17:01:32 GMT,60202,1071840,52103
sent,,107216002,hi,26 Mar 2011 17:01:32 GMT,60202,1071840,52103
sent,,107216002,dinner,26 Mar 2011 17:01:32 GMT,60202,1071840,52103
sent,,107216002,shisha,26 Mar 2011 17:01:32 GMT,60202,1071840,52103
sent,,107216002,mom,26 Mar 2011 17:01:32 GMT,60202,1071840,52103
sent,,107216002,brother,26 Mar 2011 17:01:32 GMT,60202,1103456,52103
sent,,107216002,couch,26 Mar 2011 17:01:32 GMT,60202,1103456,52103
sent,,107216002,ful,26 Mar 2011 17:01:32 GMT,60202,1103456,52103
sent,,107216002,beer,26 Mar 2011 17:01:32 GMT,60202,1103456,52103
sent,,107216002,protest,26 Mar 2011 17:01:32 GMT,60202,1103456,52103
sent,,107216002,activist,26 Mar 2011 17:01:32 GMT,60202,1103456,52103
start,60202,1103456,52103,26 Mar 2011 17:01:33 GMT,,,
sent,,107216002,this is a default list,26 Mar 2011 17:01:35 GMT,60202,1071840,52103
sent,,107216002,"feel free to edit, update or remove",26 Mar 2011 17:01:35 GMT,60202,1071840,52103
sent,,107216002,call,26 Mar 2011 17:01:35 GMT,60202,1071840,52103
sent,,107216002,hi,26 Mar 2011 17:01:35 GMT,60202,1071840,52103
sent,,107216002,dinner,26 Mar 2011 17:01:35 GMT,60202,1071840,52103
sent,,107216002,shisha,26 Mar 2011 17:01:35 GMT,60202,1071840,52103
sent,,107216002,mom,26 Mar 2011 17:01:35 GMT,60202,1071840,52103
sent,,107216002,brother,26 Mar 2011 17:01:35 GMT,60202,1103456,52103
sent,,107216002,couch,26 Mar 2011 17:01:35 GMT,60202,1103456,52103
sent,,107216002,ful,26 Mar 2011 17:01:35 GMT,60202,1103456,52103
sent,,107216002,beer,26 Mar 2011 17:01:35 GMT,60202,1103456,52103
sent,,107216002,protest,26 Mar 2011 17:01:35 GMT,60202,1103456,52103
sent,,107216002,activist,26 Mar 2011 17:01:35 GMT,60202,1103456,52103
sent,,107216002,human rights,26 Mar 2011 17:01:35 GMT,60202,1103456,52103
start,60202,1103456,52103,26 Mar 2011 17:01:36 GMT,,,
sent,,107216002,this is a default list,26 Mar 2011 17:01:38 GMT,60202,1071840,52103
sent,,107216002,"feel free to edit, update or remove",26 Mar 2011 17:01:38 GMT,60202,1071840,52103
sent,,107216002,call,26 Mar 2011 17:01:38 GMT,60202,1071840,52103
sent,,107216002,hi,26 Mar 2011 17:01:38 GMT,60202,1071840,52103
sent,,107216002,dinner,26 Mar 2011 17:01:38 GMT,60202,1071840,52103
sent,,107216002,shisha,26 Mar 2011 17:01:38 GMT,60202,1071840,52103
sent,,107216002,mom,26 Mar 2011 17:01:38 GMT,60202,1071840,52103
sent,,107216002,brother,26 Mar 2011 17:01:38 GMT,60202,1103456,52103
sent,,107216002,couch,26 Mar 2011 17:01:38 GMT,60202,1103456,52103
sent,,107216002,ful,26 Mar 2011 17:01:38 GMT,60202,1103456,52103
sent,,107216002,beer,26 Mar 2011 17:01:38 GMT,60202,1103456,52103
sent,,107216002,protest,26 Mar 2011 17:01:38 GMT,60202,1103456,52103
sent,,107216002,activist,26 Mar 2011 17:01:38 GMT,60202,1103456,52103
sent,,107216002,human rights,26 Mar 2011 17:01:38 GMT,60202,1103456,52103
sent,,107216002,freedom,26 Mar 2011 17:01:38 GMT,60202,1103456,52103
start,60202,1103456,52103,26 Mar 2011 17:01:39 GMT,,,
sent,,107216002,this is a default list,26 Mar 2011 17:01:41 GMT,60202,1071840,52103
sent,,107216002,"feel free to edit, update or remove",26 Mar 2011 17:01:41 GMT,60202,1071840,52103
sent,,107216002,call,26 Mar 2011 17:01:41 GMT,60202,1071840,52103
sent,,107216002,hi,26 Mar 2011 17:01:41 GMT,60202,1071840,52103
sent,,107216002,dinner,26 Mar 2011 17:01:41 GMT,60202,1071840,52103
sent,,107216002,shisha,26 Mar 2011 17:01:41 GMT,60202,1071840,52103
sent,,107216002,mom,26 Mar 2011 17:01:41 GMT,60202,1071840,52103
sent,,107216002,brother,26 Mar 2011 17:01:41 GMT,60202,1103456,52103
sent,,107216002,couch,26 Mar 2011 17:01:41 GMT,60202,1103456,52103
sent,,107216002,ful,26 Mar 2011 17:01:41 GMT,60202,1103456,52103
sent,,107216002,beer,26 Mar 2011 17:01:41 GMT,60202,1103456,52103
sent,,107216002,protest,26 Mar 2011 17:01:41 GMT,60202,1103456,52103
sent,,107216002,activist,26 Mar 2011 17:01:41 GMT,60202,1103456,52103
sent,,107216002,human rights,26 Mar 2011 17:01:41 GMT,60202,1103456,52103
sent,,107216002,freedom,26 Mar 2011 17:01:41 GMT,60202,1103456,52103
sent,,107216002,internet,26 Mar 2011 17:01:41 GMT,60202,1103456,52103
start,60202,1103456,52103,26 Mar 2011 17:01:42 GMT,,,
sent,,107216002,this is a default list,26 Mar 2011 17:01:44 GMT,60202,1071840,52103
sent,,107216002,"feel free to edit, update or remove",26 Mar 2011 17:01:44 GMT,60202,1071840,52103
sent,,107216002,call,26 Mar 2011 17:01:44 GMT,60202,1071840,52103
sent,,107216002,hi,26 Mar 2011 17:01:44 GMT,60202,1071840,52103
sent,,107216002,dinner,26 Mar 2011 17:01:44 GMT,60202,1071840,52103
sent,,107216002,shisha,26 Mar 2011 17:01:44 GMT,60202,1071840,52103
sent,,107216002,mom,26 Mar 2011 17:01:44 GMT,60202,1071840,52103
sent,,107216002,brother,26 Mar 2011 17:01:44 GMT,60202,1103456,52103
sent,,107216002,couch,26 Mar 2011 17:01:44 GMT,60202,1103456,52103
sent,,107216002,ful,26 Mar 2011 17:01:44 GMT,60202,1103456,52103
sent,,107216002,beer,26 Mar 2011 17:01:44 GMT,60202,1103456,52103
sent,,107216002,protest,26 Mar 2011 17:01:44 GMT,60202,1103456,52103
sent,,107216002,activist,26 Mar 2011 17:01:44 GMT,60202,1103456,52103
sent,,107216002,human rights,26 Mar 2011 17:01:44 GMT,60202,1103456,52103
sent,,107216002,freedom,26 Mar 2011 17:01:44 GMT,60202,1103456,52103
sent,,107216002,internet,26 Mar 2011 17:01:44 GMT,60202,1103456,52103
sent,,107216002,twitter,26 Mar 2011 17:01:44 GMT,60202,1103456,52103
start,60202,1103456,52103,26 Mar 2011 17:01:45 GMT,,,
sent,,107216002,this is a default list,26 Mar 2011 17:01:47 GMT,60202,1071840,52103
sent,,107216002,"feel free to edit, update or remove",26 Mar 2011 17:01:47 GMT,60202,1071840,52103
sent,,107216002,call,26 Mar 2011 17:01:47 GMT,60202,1071840,52103
sent,,107216002,hi,26 Mar 2011 17:01:47 GMT,60202,1071840,52103
sent,,107216002,dinner,26 Mar 2011 17:01:47 GMT,60202,1071840,52103
sent,,107216002,shisha,26 Mar 2011 17:01:47 GMT,60202,1071840,52103
sent,,107216002,mom,26 Mar 2011 17:01:47 GMT,60202,1071840,52103
sent,,107216002,brother,26 Mar 2011 17:01:47 GMT,60202,1103456,52103
sent,,107216002,couch,26 Mar 2011 17:01:47 GMT,60202,1103456,52103
sent,,107216002,ful,26 Mar 2011 17:01:47 GMT,60202,1103456,52103
sent,,107216002,beer,26 Mar 2011 17:01:47 GMT,60202,1103456,52103
sent,,107216002,protest,26 Mar 2011 17:01:47 GMT,60202,1103456,52103
sent,,107216002,activist,26 Mar 2011 17:01:47 GMT,60202,1103456,52103
sent,,107216002,human rights,26 Mar 2011 17:01:47 GMT,60202,1103456,52103
sent,,107216002,freedom,26 Mar 2011 17:01:47 GMT,60202,1103456,52103
sent,,107216002,internet,26 Mar 2011 17:01:47 GMT,60202,1103456,52103
sent,,107216002,twitter,26 Mar 2011 17:01:47 GMT,60202,1103456,52103
sent,,107216002,facebook,26 Mar 2011 17:01:47 GMT,60202,1103456,52103
start,60202,1103456,52103,26 Mar 2011 17:01:48 GMT,,,
sent,,107216002,this is a default list,26 Mar 2011 17:01:50 GMT,60202,1071840,52103
sent,,107216002,"feel free to edit, update or remove",26 Mar 2011 17:01:50 GMT,60202,1071840,52103
sent,,107216002,call,26 Mar 2011 17:01:50 GMT,60202,1071840,52103
sent,,107216002,hi,26 Mar 2011 17:01:50 GMT,60202,1071840,52103
sent,,107216002,dinner,26 Mar 2011 17:01:50 GMT,60202,1071840,52103
sent,,107216002,shisha,26 Mar 2011 17:01:50 GMT,60202,1071840,52103
sent,,107216002,mom,26 Mar 2011 17:01:50 GMT,60202,1071840,52103
sent,,107216002,brother,26 Mar 2011 17:01:50 GMT,60202,1103456,52103
sent,,107216002,couch,26 Mar 2011 17:01:50 GMT,60202,1103456,52103
sent,,107216002,ful,26 Mar 2011 17:01:50 GMT,60202,1103456,52103
sent,,107216002,beer,26 Mar 2011 17:01:50 GMT,60202,1103456,52103
sent,,107216002,protest,26 Mar 2011 17:01:50 GMT,60202,1103456,52103
sent,,107216002,activist,26 Mar 2011 17:01:50 GMT,60202,1103456,52103
sent,,107216002,human rights,26 Mar 2011 17:01:50 GMT,60202,1103456,52103
sent,,107216002,freedom,26 Mar 2011 17:01:50 GMT,60202,1103456,52103
sent,,107216002,internet,26 Mar 2011 17:01:50 GMT,60202,1103456,52103
sent,,107216002,twitter,26 Mar 2011 17:01:50 GMT,60202,1103456,52103
sent,,107216002,facebook,26 Mar 2011 17:01:50 GMT,60202,1103456,52103
sent,,107216002,government,26 Mar 2011 17:01:50 GMT,60202,1103456,52103
start,60202,1103456,52103,26 Mar 2011 17:01:51 GMT,,,
sent,,107216002,this is a default list,26 Mar 2011 17:01:53 GMT,60202,1071840,52103
sent,,107216002,"feel free to edit, update or remove",26 Mar 2011 17:01:53 GMT,60202,1071840,52103
sent,,107216002,call,26 Mar 2011 17:01:53 GMT,60202,1071840,52103
sent,,107216002,hi,26 Mar 2011 17:01:53 GMT,60202,1071840,52103
sent,,107216002,dinner,26 Mar 2011 17:01:53 GMT,60202,1071840,52103
sent,,107216002,shisha,26 Mar 2011 17:01:53 GMT,60202,1071840,52103
sent,,107216002,mom,26 Mar 2011 17:01:53 GMT,60202,1071840,52103
sent,,107216002,brother,26 Mar 2011 17:01:53 GMT,60202,1103456,52103
sent,,107216002,couch,26 Mar 2011 17:01:53 GMT,60202,1103456,52103
sent,,107216002,ful,26 Mar 2011 17:01:53 GMT,60202,1103456,52103
sent,,107216002,beer,26 Mar 2011 17:01:53 GMT,60202,1103456,52103
sent,,107216002,protest,26 Mar 2011 17:01:53 GMT,60202,1103456,52103
sent,,107216002,activist,26 Mar 2011 17:01:53 GMT,60202,1103456,52103
sent,,107216002,human rights,26 Mar 2011 17:01:53 GMT,60202,1103456,52103
sent,,107216002,freedom,26 Mar 2011 17:01:53 GMT,60202,1103456,52103
sent,,107216002,internet,26 Mar 2011 17:01:53 GMT,60202,1103456,52103
sent,,107216002,twitter,26 Mar 2011 17:01:53 GMT,60202,1103456,52103
sent,,107216002,facebook,26 Mar 2011 17:01:53 GMT,60202,1103456,52103
sent,,107216002,government,26 Mar 2011 17:01:53 GMT,60202,1103456,52103
sent,,107216002,corruption,26 Mar 2011 17:01:53 GMT,60202,1103456,52103
start,60202,1103456,52103,26 Mar 2011 17:01:54 GMT,,,
sent,,107216002,this is a default list,26 Mar 2011 17:01:56 GMT,60202,1071840,52103
sent,,107216002,"feel free to edit, update or remove",26 Mar 2011 17:01:56 GMT,60202,1071840,52103
sent,,107216002,call,26 Mar 2011 17:01:56 GMT,60202,1071840,52103
sent,,107216002,hi,26 Mar 2011 17:01:56 GMT,60202,1071840,52103
sent,,107216002,dinner,26 Mar 2011 17:01:56 GMT,60202,1071840,52103
sent,,107216002,shisha,26 Mar 2011 17:01:56 GMT,60202,1071840,52103
sent,,107216002,mom,26 Mar 2011 17:01:56 GMT,60202,1071840,52103
sent,,107216002,brother,26 Mar 2011 17:01:56 GMT,60202,1103456,52103
sent,,107216002,couch,26 Mar 2011 17:01:56 GMT,60202,1103456,52103
sent,,107216002,ful,26 Mar 2011 17:01:56 GMT,60202,1103456,52103
sent,,107216002,beer,26 Mar 2011 17:01:56 GMT,60202,1103456,52103
sent,,107216002,protest,26 Mar 2011 17:01:56 GMT,60202,1103456,52103
sent,,107216002,activist,26 Mar 2011 17:01:56 GMT,60202,1103456,52103
sent,,107216002,human rights,26 Mar 2011 17:01:56 GMT,60202,1103456,52103
sent,,107216002,freedom,26 Mar 2011 17:01:56 GMT,60202,1103456,52103
sent,,107216002,internet,26 Mar 2011 17:01:56 GMT,60202,1103456,52103
sent,,107216002,twitter,26 Mar 2011 17:01:56 GMT,60202,1103456,52103
sent,,107216002,facebook,26 Mar 2011 17:01:56 GMT,60202,1103456,52103
sent,,107216002,government,26 Mar 2011 17:01:56 GMT,60202,1103456,52103
sent,,107216002,corruption,26 Mar 2011 17:01:56 GMT,60202,1103456,52103
sent,,107216002,free speech,26 Mar 2011 17:01:56 GMT,60202,1103456,52103
start,60202,1070665,52103,26 Mar 2011 17:02:02 GMT,,,
sent,,107216002,this is a default list,26 Mar 2011 17:02:04 GMT,60202,1071840,52103
sent,,107216002,"feel free to edit, update or remove",26 Mar 2011 17:02:04 GMT,60202,1071840,52103
sent,,107216002,call,26 Mar 2011 17:02:04 GMT,60202,1071840,52103
sent,,107216002,hi,26 Mar 2011 17:02:04 GMT,60202,1071840,52103
sent,,107216002,dinner,26 Mar 2011 17:02:04 GMT,60202,1071840,52103
sent,,107216002,shisha,26 Mar 2011 17:02:04 GMT,60202,1071840,52103
sent,,107216002,mom,26 Mar 2011 17:02:04 GMT,60202,1071840,52103
sent,,107216002,brother,26 Mar 2011 17:02:04 GMT,60202,1103456,52103
sent,,107216002,couch,26 Mar 2011 17:02:04 GMT,60202,1103456,52103
sent,,107216002,ful,26 Mar 2011 17:02:04 GMT,60202,1103456,52103
sent,,107216002,beer,26 Mar 2011 17:02:04 GMT,60202,1103456,52103
sent,,107216002,protest,26 Mar 2011 17:02:04 GMT,60202,1103456,52103
sent,,107216002,activist,26 Mar 2011 17:02:04 GMT,60202,1103456,52103
sent,,107216002,human rights,26 Mar 2011 17:02:04 GMT,60202,1103456,52103
sent,,107216002,freedom,26 Mar 2011 17:02:04 GMT,60202,1103456,52103
sent,,107216002,internet,26 Mar 2011 17:02:04 GMT,60202,1103456,52103
sent,,107216002,twitter,26 Mar 2011 17:02:04 GMT,60202,1103456,52103
sent,,107216002,facebook,26 Mar 2011 17:02:04 GMT,60202,1103456,52103
sent,,107216002,government,26 Mar 2011 17:02:04 GMT,60202,1103456,52103
sent,,107216002,corruption,26 Mar 2011 17:02:04 GMT,60202,1103456,52103
sent,,107216002,free speech,26 Mar 2011 17:02:04 GMT,60202,1103456,52103
sent,,107216002,revolution,26 Mar 2011 17:02:04 GMT,60202,1070665,52103
start,60202,1103504,52103,26 Mar 2011 17:02:05 GMT,,,
sent,,107216002,this is a default list,26 Mar 2011 17:02:07 GMT,60202,1071840,52103
sent,,107216002,"feel free to edit, update or remove",26 Mar 2011 17:02:07 GMT,60202,1071840,52103
sent,,107216002,call,26 Mar 2011 17:02:07 GMT,60202,1071840,52103
sent,,107216002,hi,26 Mar 2011 17:02:07 GMT,60202,1071840,52103
sent,,107216002,dinner,26 Mar 2011 17:02:07 GMT,60202,1071840,52103
sent,,107216002,shisha,26 Mar 2011 17:02:07 GMT,60202,1071840,52103
sent,,107216002,mom,26 Mar 2011 17:02:07 GMT,60202,1071840,52103
sent,,107216002,brother,26 Mar 2011 17:02:07 GMT,60202,1103456,52103
sent,,107216002,couch,26 Mar 2011 17:02:07 GMT,60202,1103456,52103
sent,,107216002,ful,26 Mar 2011 17:02:07 GMT,60202,1103456,52103
sent,,107216002,beer,26 Mar 2011 17:02:07 GMT,60202,1103456,52103
sent,,107216002,protest,26 Mar 2011 17:02:07 GMT,60202,1103456,52103
sent,,107216002,activist,26 Mar 2011 17:02:07 GMT,60202,1103456,52103
sent,,107216002,human rights,26 Mar 2011 17:02:07 GMT,60202,1103456,52103
sent,,107216002,freedom,26 Mar 2011 17:02:07 GMT,60202,1103456,52103
sent,,107216002,internet,26 Mar 2011 17:02:07 GMT,60202,1103456,52103
sent,,107216002,twitter,26 Mar 2011 17:02:07 GMT,60202,1103456,52103
sent,,107216002,facebook,26 Mar 2011 17:02:07 GMT,60202,1103456,52103
sent,,107216002,government,26 Mar 2011 17:02:07 GMT,60202,1103456,52103
sent,,107216002,corruption,26 Mar 2011 17:02:07 GMT,60202,1103456,52103
sent,,107216002,free speech,26 Mar 2011 17:02:07 GMT,60202,1103456,52103
sent,,107216002,revolution,26 Mar 2011 17:02:07 GMT,60202,1070665,52103
sent,,107216002,El Baradei,26 Mar 2011 17:02:07 GMT,60202,1103504,52103
start,60202,1103504,52103,26 Mar 2011 17:02:08 GMT,,,
sent,,107216002,this is a default list,26 Mar 2011 17:02:10 GMT,60202,1071840,52103
sent,,107216002,"feel free to edit, update or remove",26 Mar 2011 17:02:10 GMT,60202,1071840,52103
sent,,107216002,call,26 Mar 2011 17:02:10 GMT,60202,1071840,52103
sent,,107216002,hi,26 Mar 2011 17:02:10 GMT,60202,1071840,52103
sent,,107216002,dinner,26 Mar 2011 17:02:10 GMT,60202,1071840,52103
sent,,107216002,shisha,26 Mar 2011 17:02:10 GMT,60202,1071840,52103
sent,,107216002,mom,26 Mar 2011 17:02:10 GMT,60202,1071840,52103
sent,,107216002,brother,26 Mar 2011 17:02:10 GMT,60202,1103456,52103
sent,,107216002,couch,26 Mar 2011 17:02:10 GMT,60202,1103456,52103
sent,,107216002,ful,26 Mar 2011 17:02:10 GMT,60202,1103456,52103
sent,,107216002,beer,26 Mar 2011 17:02:10 GMT,60202,1103456,52103
sent,,107216002,protest,26 Mar 2011 17:02:10 GMT,60202,1103456,52103
sent,,107216002,activist,26 Mar 2011 17:02:10 GMT,60202,1103456,52103
sent,,107216002,human rights,26 Mar 2011 17:02:10 GMT,60202,1103456,52103
sent,,107216002,freedom,26 Mar 2011 17:02:10 GMT,60202,1103456,52103
sent,,107216002,internet,26 Mar 2011 17:02:10 GMT,60202,1103456,52103
sent,,107216002,twitter,26 Mar 2011 17:02:10 GMT,60202,1103456,52103
sent,,107216002,facebook,26 Mar 2011 17:02:10 GMT,60202,1103456,52103
sent,,107216002,government,26 Mar 2011 17:02:10 GMT,60202,1103456,52103
sent,,107216002,corruption,26 Mar 2011 17:02:10 GMT,60202,1103456,52103
sent,,107216002,free speech,26 Mar 2011 17:02:10 GMT,60202,1103456,52103
sent,,107216002,revolution,26 Mar 2011 17:02:10 GMT,60202,1070665,52103
sent,,107216002,El Baradei,26 Mar 2011 17:02:10 GMT,60202,1103504,52103
sent,,107216002,Muslim Brotherhood,26 Mar 2011 17:02:10 GMT,60202,1103504,52103
start,60202,1103504,52103,26 Mar 2011 17:02:11 GMT,,,
sent,,107216002,this is a default list,26 Mar 2011 17:02:14 GMT,60202,1071840,52103
sent,,107216002,"feel free to edit, update or remove",26 Mar 2011 17:02:14 GMT,60202,1071840,52103
sent,,107216002,call,26 Mar 2011 17:02:14 GMT,60202,1071840,52103
sent,,107216002,hi,26 Mar 2011 17:02:14 GMT,60202,1071840,52103
sent,,107216002,dinner,26 Mar 2011 17:02:14 GMT,60202,1071840,52103
sent,,107216002,shisha,26 Mar 2011 17:02:14 GMT,60202,1071840,52103
sent,,107216002,mom,26 Mar 2011 17:02:14 GMT,60202,1071840,52103
sent,,107216002,brother,26 Mar 2011 17:02:14 GMT,60202,1103456,52103
sent,,107216002,couch,26 Mar 2011 17:02:14 GMT,60202,1103456,52103
sent,,107216002,ful,26 Mar 2011 17:02:14 GMT,60202,1103456,52103
sent,,107216002,beer,26 Mar 2011 17:02:14 GMT,60202,1103456,52103
sent,,107216002,protest,26 Mar 2011 17:02:14 GMT,60202,1103456,52103
sent,,107216002,activist,26 Mar 2011 17:02:14 GMT,60202,1103456,52103
sent,,107216002,human rights,26 Mar 2011 17:02:14 GMT,60202,1103456,52103
sent,,107216002,freedom,26 Mar 2011 17:02:14 GMT,60202,1103456,52103
sent,,107216002,internet,26 Mar 2011 17:02:14 GMT,60202,1103456,52103
sent,,107216002,twitter,26 Mar 2011 17:02:14 GMT,60202,1103456,52103
sent,,107216002,facebook,26 Mar 2011 17:02:14 GMT,60202,1103456,52103
sent,,107216002,government,26 Mar 2011 17:02:14 GMT,60202,1103456,52103
start,60202,1103504,52103,26 Mar 2011 17:02:14 GMT,,,
sent,,107216002,corruption,26 Mar 2011 17:02:14 GMT,60202,1103456,52103
sent,,107216002,free speech,26 Mar 2011 17:02:14 GMT,60202,1103456,52103
sent,,107216002,revolution,26 Mar 2011 17:02:14 GMT,60202,1070665,52103
sent,,107216002,El Baradei,26 Mar 2011 17:02:14 GMT,60202,1103504,52103
sent,,107216002,Muslim Brotherhood,26 Mar 2011 17:02:14 GMT,60202,1103504,52103
sent,,107216002,military council,26 Mar 2011 17:02:14 GMT,60202,1103504,52103
sent,,107216002,this is a default list,26 Mar 2011 17:02:16 GMT,60202,1071840,52103
sent,,107216002,"feel free to edit, update or remove",26 Mar 2011 17:02:16 GMT,60202,1071840,52103
sent,,107216002,call,26 Mar 2011 17:02:16 GMT,60202,1071840,52103
